REGIONID,PRODUCT,YEARWEEK,QTY
A02,PRODUCT60,201517,-3
A02,PRODUCT56,201517,261
A02,PRODUCT57,201517,76
A02,PRODUCT12,201517,8122
A02,PRODUCT1,201517,250
A02,PRODUCT33,201517,1267
A02,PRODUCT14,201517,1443
A02,PRODUCT62,201517,547
A01,PRODUCT8,201535,205
A01,PRODUCT19,201535,3332
A01,PRODUCT20,201535,55
A01,PRODUCT47,201535,8729
A01,PRODUCT60,201535,0
A01,PRODUCT60,201501,0
A01,PRODUCT56,201501,4295
A01,PRODUCT57,201501,7829
A01,PRODUCT12,201501,155729
A01,PRODUCT1,201501,10650
A01,PRODUCT33,201501,11550
A01,PRODUCT14,201501,16169
A01,PRODUCT62,201501,10968
A02,PRODUCT2,201501,4737
A02,PRODUCT6,201501,0
A02,PRODUCT58,201501,1656
A02,PRODUCT63,201501,2055
A02,PRODUCT4,201501,2942
A02,PRODUCT16,201501,0
A02,PRODUCT59,201501,59212
A02,PRODUCT34,201501,41184
A02,PRODUCT47,201501,1674
A02,PRODUCT60,201501,7
A02,PRODUCT56,201501,234
A02,PRODUCT57,201501,79
A02,PRODUCT12,201501,13959
A02,PRODUCT1,201501,168
A02,PRODUCT33,201501,2318
A02,PRODUCT14,201501,2518
A02,PRODUCT62,201501,831
A01,PRODUCT2,201505,553
A01,PRODUCT6,201505,979
A01,PRODUCT58,201505,12906
A01,PRODUCT63,201505,48583
A01,PRODUCT15,201505,7412
A01,PRODUCT4,201505,22214
A01,PRODUCT16,201505,1017
A01,PRODUCT59,201505,482381
A01,PRODUCT34,201505,79054
A01,PRODUCT7,201505,826
A01,PRODUCT75,201505,29459
A01,PRODUCT8,201505,220
A01,PRODUCT19,201505,2519
A01,PRODUCT20,201505,21
A01,PRODUCT47,201505,4611
A01,PRODUCT2,201513,1495
A01,PRODUCT6,201513,39
A01,PRODUCT58,201513,10706
A01,PRODUCT63,201513,27929
A01,PRODUCT15,201513,4283
A01,PRODUCT4,201513,10390
A01,PRODUCT16,201513,683
A01,PRODUCT59,201513,470040
A01,PRODUCT34,201513,84735
A01,PRODUCT7,201513,2304
A01,PRODUCT75,201513,25711
A01,PRODUCT8,201513,162
A01,PRODUCT19,201513,2932
A01,PRODUCT20,201513,51
A01,PRODUCT47,201513,5477
A01,PRODUCT60,201513,0
A01,PRODUCT56,201513,4981
A01,PRODUCT57,201513,7268
A01,PRODUCT12,201513,140297
A01,PRODUCT1,201513,5325
A01,PRODUCT33,201513,10018
A01,PRODUCT14,201513,12602
A01,PRODUCT62,201513,6918
A02,PRODUCT2,201513,3586
A02,PRODUCT6,201513,0
A02,PRODUCT58,201513,596
A02,PRODUCT63,201513,1899
A02,PRODUCT4,201513,747
A02,PRODUCT16,201513,1
A02,PRODUCT59,201513,57735
A02,PRODUCT34,201513,11579
A02,PRODUCT47,201513,594
A02,PRODUCT60,201513,2
A02,PRODUCT56,201513,211
A02,PRODUCT57,201513,71
A02,PRODUCT12,201513,4924
A02,PRODUCT1,201513,47
A02,PRODUCT33,201513,1166
A02,PRODUCT14,201513,1390
A02,PRODUCT62,201513,510
A01,PRODUCT56,201535,7091
A01,PRODUCT57,201535,6242
A01,PRODUCT12,201535,149570
A01,PRODUCT1,201535,4740
A01,PRODUCT33,201535,9892
A01,PRODUCT14,201535,16895
A01,PRODUCT62,201535,12224
A02,PRODUCT2,201535,10516
A02,PRODUCT6,201535,0
A02,PRODUCT58,201535,516
A02,PRODUCT63,201535,1815
A02,PRODUCT4,201535,1420
A02,PRODUCT16,201535,18
A02,PRODUCT59,201535,65889
A02,PRODUCT34,201535,15958
A02,PRODUCT47,201535,850
A02,PRODUCT60,201535,0
A02,PRODUCT56,201535,239
A02,PRODUCT57,201535,58
A02,PRODUCT12,201535,10547
A02,PRODUCT1,201535,283
A02,PRODUCT33,201535,1358
A02,PRODUCT14,201535,1478
A02,PRODUCT62,201535,626
A01,PRODUCT2,201536,30410
A01,PRODUCT6,201536,784
A01,PRODUCT58,201536,10255
A01,PRODUCT63,201536,41729
A01,PRODUCT15,201536,4857
A01,PRODUCT4,201536,22372
A01,PRODUCT16,201536,1722
A01,PRODUCT59,201536,826981
A01,PRODUCT34,201536,77869
A01,PRODUCT7,201536,1560
A01,PRODUCT75,201536,33947
A01,PRODUCT8,201536,179
A01,PRODUCT19,201536,3883
A01,PRODUCT20,201536,183
A01,PRODUCT60,201505,1
A01,PRODUCT56,201505,4280
A01,PRODUCT57,201505,7146
A01,PRODUCT12,201505,180516
A01,PRODUCT1,201505,10760
A01,PRODUCT33,201505,7458
A01,PRODUCT14,201505,12458
A01,PRODUCT62,201505,9777
A02,PRODUCT2,201505,2724
A02,PRODUCT6,201505,0
A02,PRODUCT58,201505,627
A02,PRODUCT63,201505,2109
A02,PRODUCT4,201505,1165
A02,PRODUCT16,201505,0
A02,PRODUCT59,201505,41797
A02,PRODUCT34,201505,12713
A02,PRODUCT47,201505,419
A02,PRODUCT60,201505,1
A02,PRODUCT56,201505,185
A02,PRODUCT57,201505,72
A02,PRODUCT12,201505,4599
A02,PRODUCT1,201505,88
A02,PRODUCT33,201505,855
A02,PRODUCT14,201505,884
A02,PRODUCT60,201511,1
A02,PRODUCT56,201511,208
A02,PRODUCT57,201511,61
A02,PRODUCT12,201511,4893
A02,PRODUCT1,201511,73
A02,PRODUCT33,201511,987
A02,PRODUCT14,201511,1080
A02,PRODUCT62,201511,418
A01,PRODUCT47,201536,12396
A01,PRODUCT60,201536,1
A01,PRODUCT56,201536,8765
A01,PRODUCT57,201536,6572
A01,PRODUCT12,201536,210006
A01,PRODUCT1,201536,5265
A01,PRODUCT33,201536,14809
A01,PRODUCT14,201536,24698
A01,PRODUCT62,201536,16932
A02,PRODUCT2,201536,9972
A02,PRODUCT6,201536,0
A02,PRODUCT58,201536,444
A02,PRODUCT63,201536,1719
A02,PRODUCT4,201536,1217
A02,PRODUCT16,201536,14
A02,PRODUCT59,201536,63825
A02,PRODUCT34,201536,14121
A02,PRODUCT47,201536,859
A02,PRODUCT60,201536,0
A02,PRODUCT56,201536,265
A02,PRODUCT57,201536,57
A02,PRODUCT12,201536,10426
A02,PRODUCT1,201536,279
A02,PRODUCT33,201536,1211
A02,PRODUCT14,201536,1331
A02,PRODUCT62,201536,528
A01,PRODUCT2,201510,358
A01,PRODUCT6,201510,52
A01,PRODUCT58,201510,10843
A01,PRODUCT63,201510,42087
A01,PRODUCT15,201510,5458
A01,PRODUCT4,201510,15411
A01,PRODUCT16,201510,869
A01,PRODUCT59,201510,511679
A01,PRODUCT34,201510,100369
A01,PRODUCT7,201510,931
A01,PRODUCT75,201510,25504
A01,PRODUCT8,201510,122
A01,PRODUCT19,201510,2802
A01,PRODUCT20,201510,65
A01,PRODUCT47,201510,4624
A01,PRODUCT60,201510,1
A01,PRODUCT56,201510,4236
A01,PRODUCT57,201510,6835
A01,PRODUCT12,201510,153152
A01,PRODUCT1,201510,5948
A01,PRODUCT33,201510,8233
A01,PRODUCT14,201510,10142
A01,PRODUCT62,201510,5085
A02,PRODUCT2,201510,3300
A02,PRODUCT6,201510,1
A02,PRODUCT58,201510,509
A02,PRODUCT63,201510,1227
A02,PRODUCT4,201510,673
A02,PRODUCT16,201510,4
A02,PRODUCT59,201510,48956
A02,PRODUCT34,201510,13240
A02,PRODUCT47,201510,476
A02,PRODUCT60,201510,5
A02,PRODUCT56,201510,177
A02,PRODUCT57,201510,55
A02,PRODUCT12,201510,4920
A02,PRODUCT1,201510,65
A02,PRODUCT33,201510,1086
A02,PRODUCT14,201510,1157
A02,PRODUCT62,201510,419
A01,PRODUCT2,201518,14667
A01,PRODUCT6,201518,7
A01,PRODUCT58,201518,13120
A01,PRODUCT63,201518,27988
A01,PRODUCT15,201518,4637
A01,PRODUCT4,201518,14051
A01,PRODUCT16,201518,1353
A01,PRODUCT59,201518,671464
A01,PRODUCT34,201518,70401
A01,PRODUCT7,201518,2107
A01,PRODUCT75,201518,30081
A01,PRODUCT8,201518,165
A01,PRODUCT19,201518,4194
A01,PRODUCT20,201518,545
A01,PRODUCT47,201518,6048
A01,PRODUCT60,201518,-1
A01,PRODUCT56,201518,5339
A01,PRODUCT57,201518,6910
A01,PRODUCT12,201518,134467
A01,PRODUCT1,201518,4451
A01,PRODUCT33,201518,10460
A01,PRODUCT14,201518,13348
A01,PRODUCT62,201518,7072
A02,PRODUCT2,201518,10250
A02,PRODUCT6,201518,20530
A02,PRODUCT58,201518,623
A02,PRODUCT63,201518,817
A02,PRODUCT4,201518,1168
A02,PRODUCT16,201518,15
A02,PRODUCT59,201518,57375
A02,PRODUCT34,201518,12522
A02,PRODUCT47,201518,672
A02,PRODUCT60,201518,2
A02,PRODUCT56,201518,233
A02,PRODUCT57,201518,65
A02,PRODUCT12,201518,9188
A02,PRODUCT1,201518,52
A02,PRODUCT33,201518,1024
A02,PRODUCT14,201518,1172
A02,PRODUCT62,201518,522
A02,PRODUCT63,201503,1222
A02,PRODUCT4,201503,662
A02,PRODUCT16,201503,1
A02,PRODUCT59,201503,39060
A02,PRODUCT34,201503,13284
A02,PRODUCT47,201503,323
A02,PRODUCT60,201503,0
A02,PRODUCT56,201503,183
A02,PRODUCT57,201503,62
A02,PRODUCT12,201503,2823
A02,PRODUCT1,201503,46
A02,PRODUCT33,201503,882
A02,PRODUCT14,201503,879
A02,PRODUCT62,201503,276
A01,PRODUCT2,201538,17720
A01,PRODUCT6,201538,189
A01,PRODUCT58,201538,9499
A01,PRODUCT63,201538,33387
A01,PRODUCT15,201538,3258
A01,PRODUCT4,201538,15204
A01,PRODUCT16,201538,1260
A01,PRODUCT59,201538,693449
A01,PRODUCT34,201538,71029
A01,PRODUCT7,201538,1112
A01,PRODUCT75,201538,36965
A01,PRODUCT8,201538,257
A01,PRODUCT19,201538,3679
A01,PRODUCT20,201538,24
A01,PRODUCT47,201538,9243
A01,PRODUCT60,201538,0
A01,PRODUCT56,201538,6796
A01,PRODUCT57,201538,5636
A01,PRODUCT12,201538,132870
A01,PRODUCT1,201538,4115
A01,PRODUCT33,201538,12720
A01,PRODUCT14,201538,22254
A01,PRODUCT62,201538,15320
A02,PRODUCT2,201538,8126
A02,PRODUCT6,201538,2
A02,PRODUCT58,201538,340
A02,PRODUCT63,201538,1705
A02,PRODUCT4,201538,3514
A02,PRODUCT16,201538,9
A02,PRODUCT59,201538,60741
A02,PRODUCT34,201538,18410
A02,PRODUCT47,201538,1797
A02,PRODUCT60,201538,1
A02,PRODUCT56,201538,262
A02,PRODUCT57,201538,42
A02,PRODUCT12,201538,16541
A02,PRODUCT1,201538,193
A02,PRODUCT33,201538,1988
A02,PRODUCT14,201538,2294
A02,PRODUCT62,201538,887
A01,PRODUCT2,201502,523
A01,PRODUCT6,201502,21
A01,PRODUCT58,201502,13382
A01,PRODUCT63,201502,33147
A01,PRODUCT15,201502,4587
A01,PRODUCT4,201502,14214
A01,PRODUCT16,201502,679
A01,PRODUCT59,201502,438251
A01,PRODUCT34,201502,110652
A01,PRODUCT7,201502,810
A01,PRODUCT75,201502,23425
A01,PRODUCT8,201502,71
A01,PRODUCT19,201502,1841
A01,PRODUCT20,201502,16
A01,PRODUCT47,201502,6016
A01,PRODUCT60,201502,0
A01,PRODUCT56,201502,3866
A01,PRODUCT57,201502,7397
A01,PRODUCT12,201502,123875
A01,PRODUCT1,201502,7214
A01,PRODUCT33,201502,8946
A01,PRODUCT2,201519,14219
A01,PRODUCT6,201519,46
A01,PRODUCT58,201519,15314
A01,PRODUCT63,201519,32784
A01,PRODUCT15,201519,4225
A01,PRODUCT4,201519,13164
A01,PRODUCT16,201519,1236
A01,PRODUCT59,201519,682757
A01,PRODUCT34,201519,84889
A01,PRODUCT7,201519,1860
A01,PRODUCT75,201519,28271
A01,PRODUCT8,201519,126
A01,PRODUCT19,201519,5317
A01,PRODUCT20,201519,4
A01,PRODUCT47,201519,5458
A01,PRODUCT60,201519,-1
A01,PRODUCT56,201519,5331
A01,PRODUCT57,201519,7108
A01,PRODUCT12,201519,128668
A01,PRODUCT1,201519,3768
A01,PRODUCT33,201519,11924
A01,PRODUCT14,201519,14329
A01,PRODUCT62,201519,8011
A02,PRODUCT2,201519,7404
A02,PRODUCT6,201519,0
A02,PRODUCT58,201519,622
A02,PRODUCT63,201519,1439
A01,PRODUCT2,201509,403
A01,PRODUCT6,201509,24
A01,PRODUCT58,201509,11653
A01,PRODUCT63,201509,44488
A01,PRODUCT15,201509,5745
A01,PRODUCT4,201509,17048
A01,PRODUCT16,201509,1046
A01,PRODUCT59,201509,569545
A01,PRODUCT34,201509,108638
A01,PRODUCT7,201509,1131
A01,PRODUCT75,201509,25281
A01,PRODUCT8,201509,302
A01,PRODUCT19,201509,3143
A01,PRODUCT20,201509,51
A01,PRODUCT47,201509,6166
A01,PRODUCT60,201509,0
A01,PRODUCT56,201509,4287
A01,PRODUCT57,201509,6482
A01,PRODUCT12,201509,141823
A01,PRODUCT1,201509,7799
A01,PRODUCT33,201509,9456
A01,PRODUCT14,201509,12654
A01,PRODUCT62,201509,7114
A02,PRODUCT2,201509,3551
A02,PRODUCT6,201509,0
A02,PRODUCT58,201509,572
A02,PRODUCT63,201509,1589
A02,PRODUCT4,201509,758
A02,PRODUCT16,201509,4
A02,PRODUCT59,201509,50114
A02,PRODUCT34,201509,13287
A02,PRODUCT47,201509,557
A02,PRODUCT60,201509,1
A02,PRODUCT56,201509,175
A02,PRODUCT57,201509,61
A02,PRODUCT12,201509,5006
A02,PRODUCT1,201509,56
A02,PRODUCT33,201509,894
A02,PRODUCT14,201509,1021
A02,PRODUCT62,201509,430
A01,PRODUCT16,201507,848
A01,PRODUCT59,201507,620392
A01,PRODUCT34,201507,119328
A01,PRODUCT7,201507,2406
A01,PRODUCT75,201507,30779
A01,PRODUCT8,201507,187
A01,PRODUCT19,201507,3001
A01,PRODUCT20,201507,73
A01,PRODUCT47,201507,7518
A01,PRODUCT60,201507,0
A01,PRODUCT56,201507,4848
A01,PRODUCT57,201507,7058
A01,PRODUCT12,201507,146476
A01,PRODUCT1,201507,6153
A01,PRODUCT33,201507,10598
A01,PRODUCT14,201507,17481
A01,PRODUCT62,201507,13147
A02,PRODUCT2,201507,3020
A02,PRODUCT6,201507,0
A02,PRODUCT58,201507,723
A02,PRODUCT63,201507,1477
A02,PRODUCT4,201507,666
A02,PRODUCT16,201507,5
A02,PRODUCT59,201507,42240
A02,PRODUCT34,201507,13797
A02,PRODUCT47,201507,443
A02,PRODUCT60,201507,0
A02,PRODUCT56,201507,164
A02,PRODUCT57,201507,56
A02,PRODUCT12,201507,4577
A02,PRODUCT1,201507,58
A02,PRODUCT33,201507,1145
A02,PRODUCT14,201507,1250
A02,PRODUCT62,201507,414
A01,PRODUCT2,201452,1023
A01,PRODUCT6,201452,39
A01,PRODUCT58,201452,60497
A01,PRODUCT63,201452,126804
A01,PRODUCT15,201452,11225
A01,PRODUCT4,201452,55201
A01,PRODUCT16,201452,2167
A01,PRODUCT59,201452,817160
A01,PRODUCT2,201501,714
A01,PRODUCT6,201501,17
A01,PRODUCT58,201501,17523
A01,PRODUCT63,201501,49941
A01,PRODUCT15,201501,7420
A01,PRODUCT4,201501,23645
A01,PRODUCT16,201501,1328
A01,PRODUCT59,201501,513598
A01,PRODUCT34,201501,187616
A01,PRODUCT7,201501,1839
A01,PRODUCT75,201501,22743
A01,PRODUCT8,201501,168
A01,PRODUCT19,201501,2144
A01,PRODUCT20,201501,32
A01,PRODUCT47,201501,6991
A01,PRODUCT2,201506,405
A01,PRODUCT6,201506,18
A01,PRODUCT58,201506,14561
A01,PRODUCT63,201506,41742
A01,PRODUCT15,201506,5440
A01,PRODUCT4,201506,17085
A01,PRODUCT16,201506,1064
A01,PRODUCT59,201506,570412
A01,PRODUCT34,201506,85548
A01,PRODUCT7,201506,1192
A01,PRODUCT75,201506,22967
A01,PRODUCT8,201506,112
A01,PRODUCT19,201506,1993
A01,PRODUCT20,201506,53
A01,PRODUCT47,201506,4650
A01,PRODUCT60,201506,0
A01,PRODUCT56,201506,3995
A01,PRODUCT57,201506,7127
A01,PRODUCT12,201506,139277
A01,PRODUCT1,201506,6609
A01,PRODUCT33,201506,7086
A01,PRODUCT14,201506,11788
A01,PRODUCT62,201506,8694
A02,PRODUCT2,201506,2812
A02,PRODUCT6,201506,0
A02,PRODUCT58,201506,489
A02,PRODUCT63,201506,1471
A02,PRODUCT4,201506,722
A02,PRODUCT16,201506,1
A02,PRODUCT59,201506,39579
A02,PRODUCT34,201506,12716
A02,PRODUCT47,201506,459
A02,PRODUCT60,201506,0
A02,PRODUCT56,201506,179
A02,PRODUCT57,201506,52
A02,PRODUCT12,201506,4235
A02,PRODUCT1,201506,82
A02,PRODUCT33,201506,953
A02,PRODUCT14,201506,1093
A02,PRODUCT62,201506,400
A01,PRODUCT2,201507,426
A01,PRODUCT6,201507,0
A01,PRODUCT58,201507,18955
A01,PRODUCT63,201507,46819
A01,PRODUCT15,201507,6147
A01,PRODUCT4,201507,18554
A01,PRODUCT34,201452,961536
A01,PRODUCT7,201452,450
A01,PRODUCT75,201452,28435
A01,PRODUCT8,201452,38
A01,PRODUCT19,201452,1195
A01,PRODUCT20,201452,19
A01,PRODUCT47,201452,5398
A01,PRODUCT60,201452,0
A01,PRODUCT56,201452,3841
A01,PRODUCT57,201452,6704
A01,PRODUCT12,201452,308516
A01,PRODUCT1,201452,14239
A01,PRODUCT33,201452,9441
A01,PRODUCT14,201452,12375
A01,PRODUCT62,201452,8727
A02,PRODUCT2,201452,9781
A02,PRODUCT6,201452,0
A02,PRODUCT58,201452,6445
A02,PRODUCT63,201452,5356
A02,PRODUCT4,201452,6330
A02,PRODUCT16,201452,0
A02,PRODUCT59,201452,91111
A02,PRODUCT34,201452,140149
A02,PRODUCT62,201505,343
A02,PRODUCT47,201452,2140
A02,PRODUCT60,201452,1
A02,PRODUCT56,201452,222
A02,PRODUCT57,201452,92
A02,PRODUCT12,201452,29533
A02,PRODUCT1,201452,389
A02,PRODUCT33,201452,2662
A02,PRODUCT14,201452,2772
A02,PRODUCT62,201452,756
A01,PRODUCT2,201511,392
A01,PRODUCT6,201511,0
A01,PRODUCT58,201511,11328
A01,PRODUCT63,201511,39778
A01,PRODUCT15,201511,3591
A01,PRODUCT4,201511,13731
A01,PRODUCT16,201511,886
A01,PRODUCT59,201511,524787
A01,PRODUCT34,201511,98883
A01,PRODUCT7,201511,1890
A01,PRODUCT75,201511,21863
A01,PRODUCT8,201511,72
A01,PRODUCT19,201511,2645
A01,PRODUCT20,201511,322
A01,PRODUCT47,201511,5028
A01,PRODUCT60,201511,0
A01,PRODUCT56,201511,4761
A01,PRODUCT57,201511,7532
A01,PRODUCT12,201511,145509
A01,PRODUCT1,201511,5421
A01,PRODUCT33,201511,7433
A01,PRODUCT14,201511,10376
A01,PRODUCT62,201511,6318
A02,PRODUCT2,201511,15786
A02,PRODUCT6,201511,0
A02,PRODUCT58,201511,601
A02,PRODUCT63,201511,1439
A02,PRODUCT4,201511,747
A02,PRODUCT16,201511,2
A02,PRODUCT59,201511,50894
A02,PRODUCT34,201511,13031
A02,PRODUCT47,201511,550
A01,PRODUCT2,201512,447
A01,PRODUCT6,201512,0
A01,PRODUCT58,201512,10371
A01,PRODUCT63,201512,32772
A01,PRODUCT15,201512,3869
A01,PRODUCT4,201512,12116
A01,PRODUCT16,201512,629
A01,PRODUCT59,201512,486509
A01,PRODUCT34,201512,86119
A01,PRODUCT7,201512,1808
A01,PRODUCT75,201512,29367
A01,PRODUCT8,201512,98
A01,PRODUCT19,201512,3078
A01,PRODUCT20,201512,59
A02,PRODUCT4,201519,1658
A02,PRODUCT16,201519,8
A02,PRODUCT59,201519,54703
A02,PRODUCT34,201519,15425
A02,PRODUCT47,201519,613
A02,PRODUCT60,201519,1
A02,PRODUCT56,201519,203
A02,PRODUCT57,201519,53
A02,PRODUCT12,201519,8401
A02,PRODUCT1,201519,286
A02,PRODUCT33,201519,1046
A02,PRODUCT14,201519,1079
A02,PRODUCT62,201519,360
A01,PRODUCT2,201508,643
A01,PRODUCT6,201508,33
A01,PRODUCT58,201508,13321
A01,PRODUCT63,201508,44591
A01,PRODUCT15,201508,4903
A01,PRODUCT4,201508,17793
A01,PRODUCT16,201508,904
A01,PRODUCT59,201508,571781
A01,PRODUCT34,201508,114466
A01,PRODUCT7,201508,1148
A01,PRODUCT75,201508,34188
A01,PRODUCT8,201508,109
A01,PRODUCT19,201508,1899
A01,PRODUCT2,201503,461
A01,PRODUCT6,201503,10
A01,PRODUCT58,201503,13367
A01,PRODUCT63,201503,31641
A01,PRODUCT15,201503,5314
A01,PRODUCT4,201503,13423
A01,PRODUCT16,201503,783
A01,PRODUCT59,201503,420290
A01,PRODUCT34,201503,93402
A01,PRODUCT7,201503,2082
A01,PRODUCT75,201503,24912
A01,PRODUCT8,201503,140
A01,PRODUCT19,201503,2035
A01,PRODUCT20,201503,13
A01,PRODUCT47,201503,5111
A01,PRODUCT60,201503,2
A01,PRODUCT56,201503,4305
A01,PRODUCT57,201503,7177
A01,PRODUCT12,201503,114744
A01,PRODUCT1,201503,6246
A01,PRODUCT33,201503,6685
A01,PRODUCT14,201503,10392
A01,PRODUCT62,201503,8292
A02,PRODUCT2,201503,2692
A02,PRODUCT6,201503,0
A02,PRODUCT58,201503,848
A01,PRODUCT20,201508,10
A01,PRODUCT47,201508,9375
A01,PRODUCT60,201508,0
A01,PRODUCT56,201508,5990
A01,PRODUCT57,201508,6882
A01,PRODUCT12,201508,156772
A01,PRODUCT1,201508,6807
A01,PRODUCT33,201508,12102
A01,PRODUCT14,201508,18024
A01,PRODUCT62,201508,11952
A02,PRODUCT2,201508,3180
A02,PRODUCT6,201508,0
A02,PRODUCT58,201508,650
A02,PRODUCT63,201508,1553
A02,PRODUCT4,201508,647
A02,PRODUCT16,201508,4
A02,PRODUCT59,201508,44043
A02,PRODUCT34,201508,12906
A02,PRODUCT47,201508,496
A02,PRODUCT60,201508,6
A02,PRODUCT56,201508,150
A02,PRODUCT57,201508,56
A02,PRODUCT12,201508,3977
A02,PRODUCT1,201508,38
A02,PRODUCT33,201508,1284
A02,PRODUCT14,201508,1325
A02,PRODUCT62,201508,435
A01,PRODUCT2,201516,17733
A01,PRODUCT6,201516,0
A01,PRODUCT58,201516,12728
A01,PRODUCT63,201516,36420
A01,PRODUCT15,201516,4583
A01,PRODUCT4,201516,12416
A01,PRODUCT16,201516,861
A01,PRODUCT59,201516,764927
A01,PRODUCT34,201516,73912
A01,PRODUCT7,201516,1060
A01,PRODUCT75,201516,23951
A01,PRODUCT8,201516,246
A01,PRODUCT19,201516,3509
A01,PRODUCT20,201516,35
A01,PRODUCT47,201516,6676
A01,PRODUCT60,201516,1
A01,PRODUCT56,201516,4712
A01,PRODUCT57,201516,6983
A01,PRODUCT14,201502,12456
A01,PRODUCT62,201502,8289
A02,PRODUCT2,201502,3018
A02,PRODUCT6,201502,0
A02,PRODUCT58,201502,1175
A02,PRODUCT63,201502,870
A02,PRODUCT4,201502,357
A02,PRODUCT16,201502,0
A02,PRODUCT59,201502,44005
A02,PRODUCT34,201502,19572
A02,PRODUCT47,201502,913
A02,PRODUCT47,201504,436
A02,PRODUCT60,201504,0
A02,PRODUCT56,201504,158
A02,PRODUCT57,201504,54
A02,PRODUCT12,201504,3520
A02,PRODUCT1,201504,55
A02,PRODUCT33,201504,983
A02,PRODUCT14,201504,1079
A02,PRODUCT62,201504,396
A01,PRODUCT2,201428,360
A01,PRODUCT6,201428,1
A01,PRODUCT58,201428,12060
A01,PRODUCT63,201428,39330
A01,PRODUCT15,201428,4432
A01,PRODUCT4,201428,13874
A01,PRODUCT16,201428,1048
A01,PRODUCT59,201428,490590
A01,PRODUCT34,201428,68094
A01,PRODUCT7,201428,1440
A01,PRODUCT75,201428,26088
A01,PRODUCT8,201428,127
A01,PRODUCT19,201428,2602
A01,PRODUCT20,201428,43
A01,PRODUCT47,201428,19024
A01,PRODUCT60,201428,0
A01,PRODUCT56,201428,6404
A01,PRODUCT57,201428,8476
A01,PRODUCT12,201428,120184
A01,PRODUCT1,201428,6685
A01,PRODUCT33,201428,16309
A01,PRODUCT14,201428,22121
A01,PRODUCT62,201428,12019
A02,PRODUCT2,201428,1716
A02,PRODUCT6,201428,0
A02,PRODUCT58,201428,1102
A02,PRODUCT63,201428,2176
A02,PRODUCT4,201428,901
A02,PRODUCT16,201428,0
A01,PRODUCT2,201441,333
A01,PRODUCT6,201441,2
A01,PRODUCT58,201441,8081
A01,PRODUCT63,201441,32985
A01,PRODUCT15,201441,3674
A01,PRODUCT4,201441,13300
A01,PRODUCT16,201441,975
A01,PRODUCT59,201441,449006
A01,PRODUCT34,201441,78800
A01,PRODUCT7,201441,1379
A01,PRODUCT75,201441,31210
A01,PRODUCT8,201441,1761
A01,PRODUCT19,201441,3243
A01,PRODUCT20,201441,50
A01,PRODUCT47,201441,5876
A01,PRODUCT60,201441,-1
A01,PRODUCT56,201441,4893
A01,PRODUCT57,201441,7556
A01,PRODUCT12,201441,122723
A01,PRODUCT1,201441,6602
A01,PRODUCT33,201441,7479
A01,PRODUCT14,201441,9192
A01,PRODUCT62,201441,6063
A02,PRODUCT2,201441,2167
A02,PRODUCT6,201441,0
A02,PRODUCT58,201441,827
A02,PRODUCT63,201441,2166
A02,PRODUCT4,201441,1732
A02,PRODUCT16,201441,0
A02,PRODUCT59,201441,37006
A02,PRODUCT34,201441,12994
A02,PRODUCT47,201441,1141
A02,PRODUCT60,201441,5
A02,PRODUCT56,201441,165
A02,PRODUCT57,201441,59
A02,PRODUCT12,201441,6826
A02,PRODUCT1,201441,97
A02,PRODUCT33,201441,1767
A02,PRODUCT14,201441,1972
A02,PRODUCT62,201441,713
A01,PRODUCT7,201440,804
A01,PRODUCT75,201440,32897
A01,PRODUCT8,201440,140
A01,PRODUCT19,201440,3197
A01,PRODUCT20,201440,68
A01,PRODUCT47,201440,6334
A01,PRODUCT60,201440,0
A01,PRODUCT56,201440,4930
A01,PRODUCT57,201440,7397
A01,PRODUCT12,201440,119671
A01,PRODUCT1,201440,7269
A01,PRODUCT33,201440,8282
A01,PRODUCT14,201440,10496
A01,PRODUCT62,201440,7487
A02,PRODUCT2,201440,3423
A02,PRODUCT6,201440,0
A02,PRODUCT58,201440,1035
A02,PRODUCT63,201440,1620
A02,PRODUCT4,201440,1535
A02,PRODUCT16,201440,0
A02,PRODUCT59,201440,40387
A02,PRODUCT34,201440,15992
A02,PRODUCT47,201440,1127
A02,PRODUCT60,201440,7
A02,PRODUCT56,201440,145
A02,PRODUCT57,201440,58
A02,PRODUCT12,201440,6045
A02,PRODUCT1,201440,105
A02,PRODUCT33,201440,1768
A02,PRODUCT14,201440,2045
A02,PRODUCT62,201440,784
A02,PRODUCT4,201443,831
A02,PRODUCT16,201443,0
A02,PRODUCT59,201443,40637
A02,PRODUCT34,201443,15840
A02,PRODUCT47,201443,990
A02,PRODUCT60,201443,3
A02,PRODUCT56,201443,143
A02,PRODUCT57,201443,54
A02,PRODUCT12,201443,4975
A02,PRODUCT1,201443,69
A02,PRODUCT33,201443,1473
A02,PRODUCT14,201443,1691
A02,PRODUCT62,201443,833
A01,PRODUCT2,201450,570
A01,PRODUCT6,201450,0
A01,PRODUCT58,201450,18377
A01,PRODUCT63,201450,77314
A01,PRODUCT15,201450,6854
A01,PRODUCT4,201450,25555
A01,PRODUCT16,201450,1726
A01,PRODUCT59,201450,593002
A01,PRODUCT34,201450,139342
A01,PRODUCT7,201450,1138
A01,PRODUCT75,201450,44721
A01,PRODUCT8,201450,120
A01,PRODUCT19,201450,2791
A01,PRODUCT20,201450,-26
A01,PRODUCT47,201450,9241
A01,PRODUCT60,201450,0
A01,PRODUCT56,201450,3632
